replicate,flux_median_ratio,active_area_median_ratio,diversity_ratio,saturation_fraction,generic_distance_ratio,flux_median_ratio_pass,active_area_median_ratio_pass,diversity_ratio_pass,saturation_fraction_pass,generic_distance_ratio_pass,joint_gate_pass
693,1.304930235505477,0.9937777936358717,1.0839515692349007,0.00064182281653125,6.213336989133767,True,True,True,True,True,True
694,1.6765676312847226,1.2200346889216345,1.0975320207489252,0.0006470680230624999,8.900659983920576,True,True,True,True,False,False
695,1.6124677067698623,1.259793827458,1.124804736780687,0.0007200241062499999,9.956560224728653,True,True,True,True,False,False
696,1.4133180005411228,1.0511111192019753,1.0893209565184445,0.00068855285559375,7.003499630963615,True,True,True,True,True,True
697,1.448711889390858,1.0188840780716555,1.0667605851380493,0.0006704330430937499,8.139957929596559,True,True,True,True,False,False
698,1.3680542703172884,1.0737743676321907,1.045738666818474,0.000690460204234375,7.637971975497685,True,True,True,True,True,True
699,1.469986198431934,1.1637577104466774,1.0643959324495706,0.0006341934198124999,7.285976297233783,True,True,True,True,True,True
700,1.362211958645386,1.011516364424831,1.0620591201902851,0.0005936622605937499,6.803324854279706,True,True,True,True,True,True
701,1.3626541747573246,0.9839901483464939,1.004020770746809,0.00061416626040625,5.919250778486231,True,True,True,True,True,True
702,1.740557924070761,1.282383439086537,1.1664289598300508,0.0007290840120624999,9.027311315953536,True,True,True,True,False,False
703,1.5684921912762344,1.1911912135837304,1.073779667167105,0.0006480216977656249,8.377242642709822,True,True,True,True,False,False
704,1.7875493279189503,1.4191011111849516,1.1480152155410162,0.00065469741715625,10.600702468729192,True,True,True,True,False,False
705,1.5215532442301838,1.1621881477635603,1.1136740873706166,0.0006642341595625,8.398915772929463,True,True,True,True,False,False
706,1.4382224312082348,1.0679873729450695,1.0439309275372683,0.00073385238428125,6.993743433769041,True,True,True,True,True,True
707,1.963435395497061,1.4667049743781322,1.1612675087673296,0.00068426132228125,12.65261438825913,True,True,True,True,False,False
708,1.5474226809564413,1.1150774815429896,1.0609425047417564,0.0006990432745468749,7.842507941475462,True,True,True,True,True,True
709,1.4026261834565488,1.0353808011547345,1.054478836985708,0.000585079192015625,7.646262119420944,True,True,True,True,True,True
710,1.555862275576528,1.1441991290853704,1.0341351804823298,0.00070285796934375,7.958427148214439,True,True,True,True,True,True
711,1.697102444836107,1.3120260033784412,1.1671983930563052,0.0006885528567343749,10.411429788563563,True,True,True,True,False,False
712,1.6097631987783996,1.3136094767383113,1.0944020976184423,0.000679016112359375,8.854972944406635,True,True,True,True,False,False
713,1.2911187127779613,1.0026478670504158,1.001825136266335,0.00063037872109375,7.444103043421308,True,True,True,True,True,True
714,1.3520484048106198,0.991021792121012,1.0806416675963153,0.000620841979515625,6.677859294648924,True,True,True,True,True,True
715,1.3665708513048211,1.1553349744220145,1.0970325358627437,0.0006065368635624999,7.688873753339117,True,True,True,True,True,True
716,1.4442014338743798,1.0660036726233717,1.0494976714737665,0.000644206999125,7.36599764801416,True,True,True,True,True,True
717,1.3005591268132355,0.9122171702831319,1.0322890968369818,0.0005216598500937499,7.186258212514463,True,True,True,True,True,True
718,1.4818220328153051,1.1940993514920972,1.11875571123741,0.00065040588340625,9.181888302600044,True,True,True,True,False,False
719,1.6710905793228896,1.2172172390515845,1.0773161249326324,0.000744342802765625,8.404223296926546,True,True,True,True,False,False
720,1.5299378830968313,1.0833333052014662,1.0617585313487694,0.0006456375121249999,9.011693527718794,True,True,True,True,False,False
721,1.4722867057429467,1.0862222354912396,1.115427400404993,0.0007886886597499999,8.660396797139931,True,True,True,True,False,False
722,1.7532988489627632,1.2890052516982144,1.1776814902853692,0.0007405281054687499,10.419913842776545,True,True,True,True,False,False
723,1.5513952869737333,1.1575440201659979,1.1169587992416505,0.000737190243375,8.365638162641204,True,True,True,True,False,False
724,1.4688584088339571,1.126912723285279,1.0276276327544496,0.0006146430980937499,8.277813240581954,True,True,True,True,False,False
725,1.5427130023913616,1.223484827529319,1.0777274415158244,0.0005741119396093749,8.266175040500357,True,True,True,True,False,False
726,1.9666461933853607,1.3719100927095067,1.2191090651518852,0.0007443428002968749,12.000588458456537,True,True,True,True,False,False
727,1.5638837483059522,1.2185676109317838,1.0854537448880615,0.00066184997596875,9.057174318057916,True,True,True,True,False,False
728,1.8838550978055293,1.435239192056609,1.2306185660801707,0.00070333480728125,13.686269121251707,True,True,True,True,False,False
729,1.437492990495476,1.1070217580714705,1.0469150667332399,0.000636577606609375,6.865042177506701,True,True,True,True,True,True
730,1.6848765442996207,1.262422379526716,1.1434552420090065,0.0007643699633281249,9.720436667806366,True,True,True,True,False,False
731,1.6477902652434386,1.1871945186791615,1.1355213617321038,0.0006580352775781249,9.119776871750956,True,True,True,True,False,False
732,1.5313932366123786,1.109677409612606,1.0862394328473812,0.000653743743296875,8.197923117081253,True,True,True,True,False,False
733,1.4446685010113554,1.086805560888889,1.0941082359158139,0.00074672699034375,7.080013947367094,True,True,True,True,True,True
734,1.678340592796891,1.2230768631980529,1.161952845775708,0.00081205367865625,10.612643644233726,True,True,True,True,False,False
735,1.466639969295455,1.023076863198053,1.0876813030521784,0.000638961790375,7.215364757369768,True,True,True,True,True,True
736,1.689587231930817,1.3315665083870643,1.1532859774680073,0.0006289482087812499,11.299919269330244,True,True,True,True,False,False
737,1.2315922330682039,0.8996509793343145,1.0198503273396744,0.0006341934206874999,5.952467269534731,True,True,True,True,True,True
738,1.3680787545738544,0.9547395160941664,1.0372325526659905,0.000691413877796875,6.480637978148777,True,True,True,True,True,True
739,1.580649418455624,1.1828172100420666,1.146194785859787,0.000714778898828125,8.801086520213333,True,True,True,True,False,False
740,1.638531669601892,1.269354855332362,1.1219422505761125,0.00060796737453125,10.647123760792784,True,True,True,True,False,False
741,1.4105836871734496,1.087976554383949,1.0240793050295398,0.000662326813390625,6.464766134656205,True,True,True,True,True,True
742,1.7108053190200214,1.330112758945583,1.134010033044243,0.00064992904725,9.582904199543169,True,True,True,True,False,False
743,1.6964162497283994,1.2714640363714074,1.1537634957697325,0.00075864791659375,11.627728172316125,True,True,True,True,False,False
744,1.4653275826137842,1.1020942669609572,1.0310166332416886,0.00063657760678125,6.3336116932058655,True,True,True,True,True,True
745,1.6081404216137327,1.184446691232322,1.1310276215549946,0.0007038116439374999,9.86674752559982,True,True,True,True,False,False
746,1.4341967960861846,1.0770609332414538,1.1301752613257627,0.0007128715512031249,8.439172609781139,True,True,True,True,False,False
747,1.4291367170334206,1.1395812295220413,1.0644540844929933,0.000607490540359375,7.135150022881154,True,True,True,True,True,True
748,1.5514816290310118,1.1452772228319217,1.135625357571907,0.0007004737822812499,8.644257243066034,True,True,True,True,False,False
749,1.6586194694304905,1.258549234981793,1.1347509826828726,0.0007066726671874999,9.706238892968276,True,True,True,True,False,False
750,1.6266860011415434,1.2204969270671147,1.1115197921475797,0.00073575973265625,8.288119591358226,True,True,True,True,False,False
751,1.5514816290310118,1.1391555211173574,1.1233911642179784,0.000673770904609375,8.46738554390844,True,True,True,True,False,False
752,1.6202114019941438,1.1838162085066188,1.130535112306079,0.0006999969453125,9.117764206604964,True,True,True,True,False,False
753,1.3636906460596065,1.075544800739811,1.041291801671703,0.00065755844225,6.995572664244245,True,True,True,True,True,True
754,1.4330779590533447,1.1709486164408132,1.0801881122788672,0.000659942627375,7.997113478835699,True,True,True,True,True,True
755,1.847537294208869,1.3413612588978416,1.1013629829448983,0.000661373138453125,10.980934841966391,True,True,True,True,False,False
756,1.5150929217323905,1.1257142916883156,1.0562778587672137,0.000664234161671875,9.047497903229841,True,True,True,True,False,False
757,1.6039598050138626,1.180458657269906,1.0660102708284402,0.000653266903984375,8.68356270745661,True,True,True,True,False,False
758,1.806099867195697,1.3571834257185629,1.1001348493711771,0.0007057189898124999,10.153077624184728,True,True,True,True,False,False
759,1.5204503419302866,1.1257142916883156,1.1038339456951491,0.0006928443911875,7.683610581014424,True,True,True,True,True,True
760,1.5816297170817986,1.1949152834464751,1.1277680807348605,0.000703811644703125,8.952067076088495,True,True,True,True,False,False
761,1.3546002133186716,0.9873536316946954,1.0590486661513416,0.0007100105283906249,6.898702507497495,True,True,True,True,True,True
762,1.465778218843321,1.054595018548655,1.001107148417161,0.00061798095440625,7.185796752770406,True,True,True,True,True,True
763,1.3636906460596065,1.082936128061592,1.1127343303218729,0.0006875991824999999,7.119878605634863,True,True,True,True,True,True
764,1.5600628693006793,1.1555343432089038,1.1555300887248385,0.00074386596803125,9.985418053414193,True,True,True,True,False,False
765,1.3836635070819954,1.0570135379282173,1.0424271877533164,0.000672817228171875,7.560798870628957,True,True,True,True,True,True
766,1.5194582485415506,1.1656050361938792,1.0500176517494928,0.0006613731372656249,7.727361884211166,True,True,True,True,True,True
767,1.3375055871845005,0.9680284137555407,1.06926224028173,0.0006222724943437501,6.4242494236905126,True,True,True,True,True,True
768,1.338363459999463,1.0257777848977383,1.0247378858427758,0.000570774076484375,6.31379695431476,True,True,True,True,True,True
769,1.5994818504529276,1.2172463040654629,1.1229655893768313,0.0007433891303437499,8.381350759683052,True,True,True,True,False,False
770,1.4888862116474093,1.0930875451475464,1.0676204131183042,0.000668048858265625,7.2677704835997465,True,True,True,True,True,True
771,1.5170400133614443,1.0773429864258792,1.057963527338398,0.000691413879046875,7.34257122449103,True,True,True,True,True,True
772,1.497218162115951,1.0744101184130506,1.014240815856049,0.000640869138828125,8.366039522158102,True,True,True,True,False,False
773,1.4291353303295793,1.0759494128424494,1.0355925470248715,0.00070667266553125,7.809178397919521,True,True,True,True,True,True
774,1.5138909549769008,1.2663212613812562,1.1158750841962604,0.000615119932984375,9.270299394263882,True,True,True,True,False,False
775,1.3129497438165605,0.9876051593165968,1.0189338798196266,0.0005941390976875001,6.786779963067292,True,True,True,True,True,True
776,1.3258183471066856,1.0293072655648217,1.021448424390202,0.0006446838358593749,6.500123775652834,True,True,True,True,True,True
777,1.4400231792295974,1.0171232502488285,1.0196653939626088,0.0006146430959531249,7.1000236903860845,True,True,True,True,True,True
778,1.3005591268132355,0.9313543397080973,1.0179983773861616,0.0006237030041093749,6.643425991690093,True,True,True,True,True,True
779,1.4025337453685152,1.0751391044122809,1.1363371232219113,0.000710487364875,8.019606064518968,True,True,True,True,False,False
780,1.4501520029591528,1.1402737056900285,1.0649820061689086,0.00064849853453125,7.022944988307935,True,True,True,True,True,True
781,1.390881299279634,0.9676320736772048,1.003514500479258,0.0006728172259062499,6.8682932981589655,True,True,True,True,True,True
782,1.2836964113863485,0.9284497846424975,1.0304390755423833,0.0006089210509843749,6.901080078729252,True,True,True,True,True,True
783,1.5238576483467312,1.1397557798432039,1.1181622114011576,0.0007052421569375,8.254984961943457,True,True,True,True,False,False
784,1.3730304748009046,1.0831419107220293,1.0589382900253994,0.000676155089890625,6.791602604790602,True,True,True,True,True,True
785,1.3132630301214538,0.9708825474480021,1.0015668519089116,0.000576019285921875,6.466499357569593,True,True,True,True,True,True
786,1.273257382441907,0.9328454813301179,1.0108119517822307,0.0006465911877812499,6.335292046778057,True,True,True,True,True,True
787,1.6461088641373833,1.2361885577364775,1.0904008008336779,0.0007081031768906249,9.319282112594655,True,True,True,True,False,False
788,1.6076974443811842,1.1405677468441018,1.124191798911444,0.00068902969275,9.018189407171572,True,True,True,True,False,False
789,1.3735234091731932,1.0922284575426784,1.0642048146274128,0.00064992904628125,7.1903785530610955,True,True,True,True,True,True
790,1.543920878217593,1.1564659485121067,1.0929565818998934,0.000664234160328125,8.36327422832572,True,True,True,True,False,False
791,1.465778218843321,1.0463821453920379,1.0439531944988651,0.0006198883043125,6.80056388442264,True,True,True,True,True,True
792,1.6058979488920286,1.1419530410245895,1.1444963928727527,0.0007190704338125001,10.101442118139506,True,True,True,True,False,False
793,1.4845211136567078,1.1875316812005396,1.1000842225308372,0.000620841977796875,7.975832620353497,True,True,True,True,True,True
794,1.418399706848215,1.048644004987112,1.068849889696886,0.000718593597953125,7.4991873446857005,True,True,True,True,True,True
795,1.7169758725080817,1.2219730744024617,1.0887473805317287,0.0005970001232031251,9.40833398358681,True,True,True,True,False,False
796,1.6645419900656673,1.2714640363714074,1.1260029715055653,0.00078439712359375,10.479197216612926,True,True,True,True,False,False
797,1.4056952067297122,1.1146244879473823,1.041878346129574,0.00059509277125,7.389755562777942,True,True,True,True,True,True
798,1.3908142590186927,1.0488687256139737,1.0416309980775103,0.00064611434925,6.976724298646178,True,True,True,True,True,True
799,1.4141538224520154,1.0620258911945641,1.03414271286531,0.000715732571484375,6.633875057673269,True,True,True,True,True,True
